state,county,tract,intptlat,intptlon,alandsqkm,dist_to_bigcity,population15,unitstot15,natpctfor15,povpctind15,povpctfam15,racpctwhi15,tenpctown15,tenpctren15,unitpct2pl15,occpctvac15,compcttra15,compctwlk15,compctbic15,compctdrv15,medhhinc15,medhhval15,medgrossrent15,medrooms15,unemprate15,labpartrate15,population21,unitstot21,povpctind21,natpctfor21,povpctfam21,racpctwhi21,tenpctown21,tenpctren21,unitpct2pl21,occpctvac21,compcttra21,compctwlk21,compctbic21,compctdrv21,medhhinc21,medhhval21,medgrossrent21,medrooms21,unemprate21,labpartrate21
39,95,7204,41.6049275,-83.6800668,4.387761,542911.0713,4507,2412,9.673840692,15.64396494,10.00926784,73.75194142,36.76470588,63.23529412,63.64013267,6.965174129,0.866217517,2.935514918,0,94.03272377,41688,165800,713,4.6,5.031166518,59.95728777,4961,2507,16.12502587,5.079621044,13.04347826,50.87683935,31.6374519,68.3625481,66.53370562,6.701236538,0,1.919087137,0,81.79460581,53542,191500,737,4.4,19.23670008,66.46169613
39,95,8100,41.7183357,-83.6761152,3.420889,546416.9687,4074,1637,1.374570447,17.77552057,16.0443996,84.36426117,63.2718014,36.7281986,17.89859499,4.031765425,0.611932687,1.478837328,0,93.98266191,46161,104600,670,5.6,4.890788224,66.10169492,4063,1549,11.1083683,9.106571499,6.616961789,86.90622693,73.28145266,26.71854734,20.33570045,0.451904454,0.687127806,1.053595969,0.732936326,93.17453046,68542,137200,741,5.8,4.031551271,73.024
39,7,701,41.8617569,-80.8115367,5.122366,263211.7144,3252,1663,0.215252153,40.1599016,35.14705882,75.36900369,30.49074819,69.50925181,32.59170174,25.25556224,0.74906367,2.122347066,0,93.13358302,24205,59800,648,5.8,25.63868613,44.19354839,3039,1462,49.325436,0.427772294,44.6875,74.13622902,37.78476041,62.21523959,32.96853625,12.92749658,0,2.042553191,0,94.72340426,28148,63900,742,5.1,11.65413534,55.71847507
39,7,703,41.8510094,-80.8074383,4.58847,264955.2041,3596,1652,0.75083426,44.10456062,38.49658314,80.70077864,46.57821229,53.42178771,24.15254237,13.31719128,0,1.275045537,0,97.99635701,21571,59400,665,5.6,19.74789916,54.17298938,3266,1565,34.32333129,0.214329455,25.47945205,78.72014697,46.7061436,53.2938564,13.8658147,13.67412141,0.95902354,2.35396687,0,93.5483871,34621,49200,812,5.6,13.0752374,52.69438029
39,7,702,41.8032193,-80.8694185,49.022093,236230.8428,2512,1185,3.065286624,14.63414634,8.998548621,94.9044586,84.80635551,15.19364449,9.198312236,15.02109705,0,0,0,96.2398374,51418,133300,727,6.4,5.98368087,53.70009737,2617,1184,5.884600688,1.910584639,3.865979381,92.54871991,86.58892128,13.41107872,1.097972973,13.09121622,0,0,0,89.27203065,66777,142900,593,6.3,14.41368078,55.89440146
39,35,153104,41.4452145,-81.866133,1.583873,49631.7787,3078,1275,3.541260559,10.78622482,7.622739018,91.55295647,87.30800323,12.69199677,2.823529412,2.980392157,1.343101343,2.075702076,0.305250305,93.58974359,54854,127300,807,6.2,9.130913091,71.35007849,3106,1411,3.002906038,1.674179008,1.454545455,92.43399871,78.17614965,21.82385035,2.551381999,9.071580439,0.583244963,1.64369035,0,90.34994698,83625,153800,1197,6.5,2.164948454,78.22580645
39,35,152702,41.5559563,-81.5369747,2.014278,43064.52273,2159,1205,2.084298286,24.42352941,18.37398374,15.47012506,56,44,27.38589212,23.23651452,5.357142857,0,0,91.28151261,37083,94300,705,5.7,11.12123974,62.64991433,2500,1229,9.866017052,1.04,7.042253521,30.88,61.47465438,38.52534562,16.5174939,11.71684296,4.245709124,0.81300813,0,93.31526649,45873,124600,861,5.9,11.51079137,59.42992874
39,35,134204,41.3708159,-81.8629494,2.317741,63274.4637,4360,2120,4.380733945,17.97474622,10.75514874,92.66055046,54.00103252,45.99896748,39.95283019,8.632075472,0.577521102,3.37627721,0,89.11594847,43013,118200,669,5.2,5.269761606,64.49959536,3821,1782,13.75630003,1.962836954,2,82.9887464,55.87892899,44.12107101,37.31762065,3.591470258,1.822752986,8.045254557,0.817096166,79.88686361,47788,142300,739,5.7,6.403659234,53.96482567
39,35,120500,41.4645475,-81.6112258,0.73587,22038.19321,2629,1292,1.74971472,44.72671286,43.43283582,1.027006466,55.82627119,44.17372881,28.48297214,26.93498452,18.9679219,1.952580195,0,78.24267782,22908,44700,680,5.9,38.80597015,63.80952381,1674,871,21.92353644,1.911589008,26.75675676,0.716845878,54.38871473,45.61128527,12.74397245,26.75086108,7.331730769,0,0,83.17307692,40833,41600,885,6.2,10.45406547,66.92579505
39,35,114600,41.4737909,-81.6431792,1.388891,12274.6118,1200,660,4,36.66666667,30.58823529,45.41666667,47.79735683,52.20264317,60.15151515,31.21212121,6.37755102,2.551020408,0,80.35714286,26500,41500,823,5.4,29.62298025,62.79594138,1125,661,23.82222222,0,10.24096386,18.57777778,19.30147059,80.69852941,48.71406959,17.70045386,35,2.291666667,0.208333333,50.83333333,28458,42300,648,4.9,0,59.92736077
39,35,119401,41.4890904,-81.5983197,0.690578,23270.62931,1921,1293,16.0853722,17.69911504,12,14.21134826,40.94869313,59.05130687,59.39675174,20.10827533,5.839416058,7.883211679,0,81.16788321,30840,70800,725,5.1,12.96969697,49.10714286,2566,1463,18.43335931,13.44505066,9.049773756,17.30319564,42.27106227,57.72893773,39.71291866,6.698564593,7.506255213,2.502085071,0,72.97748123,41417,79500,825,5.1,8.253500368,59.18011339
39,35,119501,41.4829824,-81.5884397,0.494679,26328.852,2674,1912,7.629020194,20.84739408,22.48062016,32.01196709,25.78281146,74.21718854,92.25941423,21.4958159,17.6276771,3.789126853,0.988467875,71.66392092,33250,125200,813,4.6,11.19186047,63.20624713,2286,1701,14.55584872,4.549431321,5.532786885,38.32020997,27.2658035,72.7341965,83.71546149,22.8101117,15.06533436,0.384319754,0,72.40584166,43345,136700,922,4.5,8.251057828,70.02469136
39,35,119900,41.4678588,-81.5803907,0.571975,29833.19733,1734,1598,0,29.70011534,17.24137931,2.479815456,30.40816327,69.59183673,68.33541927,38.67334168,30.81180812,1.84501845,0,64.7601476,20865,76800,575,5,31.81257707,51.75494576,1440,1389,43.47222222,2.638888889,45.54794521,1.875,39.12063134,60.87936866,61.69906407,36.14110871,13.30472103,0,0,58.79828326,19351,54800,617,5,11.13138686,43.63057325
39,35,120802,41.4586678,-81.581621,0.637566,30970.18081,2052,1288,0.974658869,34.3079922,34.7740668,0.487329435,56.84848485,43.15151515,51.55279503,35.94720497,11.8622449,1.658163265,0,84.82142857,28209,66400,710,5.7,26.76579926,64.00951814,2205,1402,48.75283447,1.451247166,63.10013717,1.224489796,68.63100635,31.36899365,27.96005706,21.32667618,1.416430595,0,0,75.49575071,14827,65500,819,6,7.870967742,42.9839157
39,35,122300,41.4314429,-81.5591156,1.541653,40143.52404,1750,993,1.542857143,27.08571429,20.68062827,3.142857143,65.57177616,34.42822384,12.28600201,17.22054381,3.552397869,0,0,91.65186501,27241,71400,755,5.5,24.22611036,48.94598155,1712,961,28.67990654,0,28.10945274,1.810747664,56.12009238,43.87990762,16.54526535,9.8855359,12.43339254,2.131438721,0,84.19182948,24899,55700,686,5.7,13.42182891,45.07978723
39,35,123200,41.4649201,-81.7934531,1.425415,28488.19761,3203,1587,3.184514518,12.04171934,6.347150259,91.60162348,81.97831978,18.02168022,6.112161311,6.994328922,3.165298945,0.468933177,0,94.07971864,49949,97800,812,5.8,8.019375673,67.41654572,2605,1465,16.96737044,10.44145873,18.97106109,88.4452975,86.00435098,13.99564902,9.624573379,5.870307167,2.544031311,0.782778865,0,82.64840183,67404,125400,882,5.7,4.291845494,71.94530216
39,35,138110,41.3955219,-81.7909784,2.094753,42691.39043,4010,1717,7.456359102,6.022267206,3.412322275,88.87780549,84.52012384,15.47987616,14.26907397,5.940594059,1.600441501,0,0.55187638,95.36423841,47991,119100,629,5.9,7.132094425,59.80775008,4032,1736,8.492943548,8.333333333,6.043956044,80.03472222,88.21316614,11.78683386,12.03917051,8.122119816,0.866269626,2.923659989,0,91.60801299,67961,137200,1027,6.1,0.474183351,56.2537048
39,35,123800,41.4267427,-81.8223499,1.325019,42475.45058,2402,1001,7.577019151,57.65540259,57.79661017,48.00166528,30.52631579,69.47368421,15.28471528,5.094905095,6.267806268,3.276353276,0,82.90598291,15417,78700,338,5.1,21.86813187,57.41324921,2441,961,66.99507389,8.439164277,59.55734406,30.72511266,37.68444949,62.31555051,21.01977107,8.324661811,2.180685358,0,0,85.82554517,23210,95400,353,5.1,26.21359223,62.2147651
39,35,124201,41.4449878,-81.7964545,1.584069,33301.98436,2803,1279,3.068141277,18.9421015,17.07692308,75.52622191,60.39119804,39.60880196,12.19702893,4.06567631,5.791190865,2.283849918,1.712887439,87.11256117,38715,69900,789,5.2,10.60711793,68.33571769,2349,1237,18.72322194,16.00681141,12.04819277,68.28437633,64.80686695,35.19313305,18.35084883,5.820533549,7.653490328,5.382674516,0.672834315,85.61816653,36349,76500,713,5.3,7.307692308,65.42526422
39,35,101102,41.4898253,-81.7613997,1.324748,17340.91493,4516,2919,6.045172719,11.22674934,4.411764706,67.29406554,28.03663879,71.96336121,71.08598835,13.97738952,12.9390681,3.369175627,0.609318996,79.78494624,39528,139800,658,4.6,4.517453799,72.29094508,4413,2884,20.1903467,8.203036483,14.01179941,75.07364605,36.73084183,63.26915817,76.2482663,8.148404993,10.36190476,2.247619048,2.895238095,65.33333333,50050,151600,804,4.5,4.240528328,73.28069282
39,35,118900,41.5067813,-81.6221376,0.863293,15130.30484,1665,895,6.426426426,45.04504505,42.45283019,7.927927928,30.57142857,69.42857143,61.56424581,21.7877095,21.97802198,10.67503925,1.25588697,60.28257457,25804,123000,629,4.6,20.39312039,68.98305085,1167,998,18.42330763,27.67780634,5.063291139,36.93230506,18.67283951,81.32716049,70.74148297,35.07014028,5.11627907,32.79069767,0,51.86046512,55446,189800,1073,3.7,14.04494382,56.38859556
39,35,151700,41.5194474,-81.5923459,0.488739,24618.46918,1073,830,1.770736253,46.78471575,35.43307087,11.46318733,52.17391304,47.82608696,50.84337349,47.34939759,18.02721088,5.442176871,0,71.08843537,18701,53200,530,5.6,24.61538462,46.42857143,1154,572,37.08838821,2.772963605,22.34848485,7.712305026,58.95522388,41.04477612,35.13986014,29.72027972,5.360824742,2.06185567,0,83.71134021,38854,53800,759,7.7,14.76274165,65.47756041
39,35,102900,41.4668906,-81.7088255,0.514701,12617.39012,2112,856,11.74242424,37.80313837,32.11845103,75.37878788,40.66666667,59.33333333,55.02336449,12.38317757,13.08139535,9.593023256,0,74.56395349,25909,50500,634,5.4,25.54112554,55.23012552,1910,800,37.80104712,7.382198953,29.78723404,47.95811518,38.76319759,61.23680241,47.875,17.125,6.821282401,0.818553888,0,91.13233288,35850,58400,842,5.7,17.73504274,65.96194503
39,35,103500,41.4797256,-81.7201684,0.827823,10199.7961,1782,1147,6.172839506,26.99214366,22.19251337,75.8698092,39.49483352,60.50516648,56.75675676,24.06277245,6.439854192,0,5.710814095,83.23207776,33469,95300,703,5.5,9.518828452,63.26935804,1394,958,15.27977044,3.802008608,9.787234043,71.66427547,44.32284542,55.67715458,46.03340292,23.69519833,2.888888889,2.333333333,4.222222222,80,61106,158700,982,5.3,3.198294243,76.82227682
39,35,117300,41.5546331,-81.583545,1.392876,30377.35432,2388,1307,1.549413735,52.58693808,40.71588367,5.443886097,40.12539185,59.87460815,35.19510329,26.77888294,21.80555556,5.833333333,9.444444444,54.02777778,21722,39300,618,5.5,32.58426966,53.16077651,2416,1215,49.61896698,2.193708609,44.0647482,7.988410596,37.92723264,62.07276736,48.97119342,25.34979424,12.4671916,1.312335958,0,85.56430446,21144,52000,849,5.4,11.9226638,53.62903226
39,35,117900,41.5530919,-81.558494,1.191218,36357.31851,2359,1561,3.688003391,27.25731242,23.67066895,3.306485799,37.23404255,62.76595745,60.1537476,27.73862908,11.65501166,0,0,88.34498834,20323,53000,668,5.1,16.28571429,60.48387097,2595,1379,21.690467,3.776493256,13.67521368,8.747591522,36.62851197,63.37148803,58.01305294,30.31182016,13.55538342,0,0,86.44461658,32462,57100,837,5.6,5.448028674,66.61891117
39,35,130106,41.4844605,-81.8921963,2.437788,51649.02949,3442,1495,3.370133643,7.113462669,5.167173252,99.41894248,90.96045198,9.039548023,1.070234114,5.284280936,4.496208017,0.920910076,0.920910076,87.70314193,83636,169600,1322,6.7,4.989919355,72.32956617,3192,1482,3.446115288,4.354636591,2.910360885,94.36090226,90.91569767,9.084302326,1.686909582,7.152496626,1.20412844,0,0,77.75229358,106689,232600,1192,6.9,0.84317032,70.37183544
39,35,132200,41.3878194,-81.5196328,3.742063,57026.69271,2845,1406,4.815465729,5.553602812,3.501945525,55.07908612,74.09012132,25.90987868,10.45519203,17.92318634,2.626262626,0,0,95.69023569,51103,94900,902,6.1,7.82122905,72.43705036,3417,1321,12.61340357,7.43342113,9.765625,43.28358209,78.1986532,21.8013468,9.311127933,10.0681302,3.874269006,4.532163743,0,83.62573099,58455,98000,1066,6.5,7.637997433,57.6183432
39,35,107000,41.4273172,-81.6786668,2.861378,20182.18215,1629,803,4.604051565,4.404466501,3.908045977,89.74831185,90.08042895,9.919571046,4.607721046,7.098381071,1.199563795,1.199563795,0.436205016,91.82115594,60625,104200,1177,5.8,5.532786885,69.2689851,1629,783,8.778391651,13.8121547,5.277044855,73.41927563,91.34078212,8.659217877,8.556832695,8.556832695,0,0.944669366,0,96.08636977,67357,121500,1327,5.8,7.203907204,57.7574048
39,35,105100,41.4543997,-81.7341726,2.384879,17221.09229,3678,1763,3.996737357,30.54779206,26.50334076,76.78085916,43.03249097,56.96750903,40.83947816,21.44072604,6.335204491,1.844426624,0,87.08901363,24631,46200,721,5.5,17.01570681,54.88505747,3863,1862,41.78562159,8.95676935,41.79640719,61.97256019,46.42409034,53.57590966,39.95703545,14.39312567,4.821428571,0,1.428571429,91.07142857,28850,50700,741,5.3,19.11238368,50.46965318
39,35,174106,41.4327886,-81.8955504,2.02961,58725.17209,2875,1452,7.756521739,6.664328306,4.063860668,91.16521739,73.7593985,26.2406015,34.29752066,8.402203857,3.414948454,1.353092784,0.515463918,91.43041237,53917,132900,789,5.7,3.839122486,69.24050633,2800,1293,8.678571429,5.75,4.070556309,90.67857143,67.64472641,32.35527359,31.94122196,2.474864656,0.255754476,1.023017903,0.703324808,88.81074169,74761,156400,1008,5.6,4.009720535,74.37867149
39,35,183605,41.4608719,-81.5400914,0.938556,40469.33758,2789,1204,12.3700251,3.321167883,0,43.56400143,52.17785844,47.82214156,43.10631229,8.471760797,7.434210526,1.184210526,0,86.18421053,77333,185300,967,6.5,3.219814241,71.84163701,2386,1243,14.64668094,6.4124057,9.861325116,46.94048617,41.02812803,58.97187197,55.91311344,17.05551086,4.24128181,1.790763431,0,79.92459943,71250,201900,998,5.9,11.25827815,61.44455748
39,35,130105,41.486315,-81.9149326,1.679751,60256.74176,3390,1575,3.628318584,4.306784661,4.480874317,97.72861357,83.46127006,16.53872994,12.50793651,9.015873016,1.940570042,0.909642207,0.424499697,91.14614918,74076,170700,564,6.7,3.381088825,64.20161884,3629,1574,7.522733535,1.432901626,4.682274247,93.11104988,86.74217189,13.25782811,8.76747141,4.637865311,0.920411478,1.29940444,0.595560368,79.10124526,88119,201700,550,6.6,0.801282051,67.07273379
39,95,7600,41.6693848,-83.6420238,4.9614,532664.295,4555,1918,9.879253568,3.007683864,0.821018062,86.76180022,83.25387366,16.74612634,14.96350365,12.51303441,0.236966825,0.331753555,1.658767773,92.55924171,110227,248600,1016,8,3.440366972,62.07289294,4762,1770,0.79798404,11.90676186,0.597460792,85.21629567,85.67990373,14.32009627,17.51412429,6.101694915,0,1.727447217,0.335892514,84.88483685,165938,297700,1580,8.2,3.964365256,64.47443998
39,95,7700,41.6812179,-83.632907,3.942404,533259.5619,3525,1787,4.936170213,16.82762657,11.54891304,93.0212766,63.18289786,36.81710214,34.75097929,5.763850028,0.411805079,0.617707618,1.647220316,93.5483871,43900,121300,686,5.6,6.918238994,50.92889174,3277,1802,7.793840352,9.093683247,1.330108827,78.63899908,58.7403599,41.2596401,33.57380688,13.65149834,0.612244898,2.108843537,0,90.40816327,57429,137200,899,6,5.34591195,54.88436313
39,95,8302,41.6818037,-83.6655236,3.882968,539401.769,1775,713,2.478873239,6.575963719,2.822580645,92.67605634,93.67816092,6.32183908,1.683029453,2.384291725,0,0.385109114,0,96.27727856,72188,159700,621,7.4,4.534313725,55.3220339,1745,746,1.375358166,3.610315186,1.612903226,91.28939828,92.49329759,7.506702413,0,0,0,0,0,88.9324192,98111,240800,1118,8.1,1.542912247,68.04461942
39,35,141601,41.4880828,-81.5606183,0.939739,33211.14883,1590,754,7.169811321,4.905660377,6.067961165,85.40880503,75.66371681,24.33628319,17.90450928,10.0795756,2.322880372,0.81300813,0.580720093,86.52729384,79333,151600,1003,7.4,1.454138702,71.00873709,1476,758,4.810298103,5.284552846,0,80.69105691,80.88888889,19.11111111,16.35883905,10.94986807,0,1.320132013,3.190319032,70.62706271,102305,162600,1187,7.6,1.071811361,76.53814602
39,35,151500,41.5266778,-81.5862223,0.662341,26651.63516,1278,846,0.625978091,32.02011735,30.27522936,3.208137715,32.54310345,67.45689655,76.12293144,45.1536643,45.11873351,20.84432718,0,34.03693931,28625,52800,571,4.9,32.81786942,57.3964497,943,605,39.52380952,4.559915164,37.5,9.650053022,21.13821138,78.86178862,75.04132231,39.00826446,41.92708333,5.989583333,0,52.08333333,26518,42700,757,4.7,5,54.65838509
39,35,151800,41.5256112,-81.5951671,0.594351,24749.43128,1834,1168,0.599781897,50.76335878,38.22714681,0.92693566,32.37704918,67.62295082,46.6609589,37.32876712,23.65145228,2.904564315,0,68.46473029,17500,63600,651,5.5,36.69250646,59.9535244,1441,844,34.86888731,0.416377516,25.80645161,0.763358779,31.08348135,68.91651865,49.88151659,33.29383886,12.99303944,0,0,76.33410673,22277,51900,691,5.7,18.34130781,64.63917526
39,35,152101,41.6050719,-81.5399706,1.065626,50384.74854,2389,1144,1.17203851,7.24152365,5.494505495,77.98241942,86.20689655,13.79310345,9.090909091,6.206293706,1.136363636,0.081168831,0.974025974,94.96753247,81369,117700,1268,7.1,7.578008915,69.52479339,2305,1128,5.422993492,1.214750542,5.027932961,63.12364425,94.54354669,5.456453305,0.975177305,15.5141844,0.42625746,0,1.705029838,91.64535379,87125,118300,1391,6.9,3.700724055,59.33174224
39,35,153103,41.4252573,-81.8641271,2.616521,52396.50801,2760,1103,4.710144928,4.347826087,2.205882353,98.4057971,90.48050771,9.519492294,8.159564823,0,2.097378277,0.599250936,0.674157303,91.08614232,63281,142300,1131,6.8,6.083916084,62.11989574,2354,1063,6.140724947,3.313508921,3.519061584,92.56584537,85.44554455,14.55445545,13.45249294,4.985888993,1.443464314,0,0,88.13151564,69063,168700,1305,6.6,5.57648832,67.49745677
39,35,141300,41.4957758,-81.5897993,1.518785,22692.87133,2938,897,8.236895848,19.35626102,4.609218437,73.00884956,63,37,38.23857302,10.81382386,2.051983584,18.60465116,5.198358413,65.9370725,95370,321700,1044,8.1,7.456140351,64.66774716,2902,991,15.21164021,10.64782908,1.136363636,69.15920055,62.38044633,37.61955367,32.08879919,5.045408678,0.299625468,20.74906367,3.595505618,61.57303371,101563,398000,1493,8.3,2.290622763,53.60706063
39,3,12600,40.7390385,-84.0838425,2.059146,410153.068,1969,928,0,22.34042553,16.91331924,81.00558659,64.44444444,35.55555556,12.5,17.56465517,3.481012658,3.164556962,0,92.82700422,36713,57200,625,5,9.954751131,69.19223544,1826,708,26.46383467,0,20.69767442,77.05366922,56.6096423,43.3903577,12.14689266,9.18079096,2.342786683,5.178791615,0,86.68310727,41898,64200,798,5.9,5.760368664,64.53531599
39,35,154100,41.4317938,-81.6233669,0.586504,28989.81776,2101,951,1.999048072,29.56097561,27.78793419,58.44835792,71.61458333,28.38541667,19.45320715,19.24290221,8.211473566,0,0,89.65129359,39219,70700,935,6,17.23518851,72.81045752,2177,1037,25.9990813,5.098759761,23.48178138,38.63114378,47.24245578,52.75754422,18.32208293,7.328833173,4.285714286,0,0,92.38095238,41797,70400,970,5.6,14.910859,70.35347777
39,35,154200,41.4291296,-81.605614,1.27363,29936.43237,1354,775,1.698670606,26.58788774,25.14619883,61.52141802,32.97045101,67.02954899,46.19354839,17.03225806,0.842105263,0,0,97.05263158,33274,73300,799,5.3,26.82926829,55.31197302,1549,905,28.34086507,2.388637831,28.99262899,40.09038089,45.74209246,54.25790754,56.4640884,9.171270718,1.228070175,2.98245614,0,93.68421053,32388,86000,672,5.1,15.8045977,55.15055468
39,35,154400,41.4202014,-81.6310995,2.246393,27186.35956,2855,1343,5.148861646,26.47985989,22.20779221,44.48336252,63.07161346,36.92838654,19.28518243,13.70067014,3.433476395,0,0,91.07296137,35380,78200,816,5.8,16.32216679,63.97628819,2965,1261,12.64755481,9.57841484,12.99019608,52.1079258,59.47888589,40.52111411,25.53528945,11.73671689,0.539291217,0,0,81.2788906,52132,80000,1063,5.4,9.941137999,58.71735791
39,35,154501,41.4190147,-81.6158992,2.21522,32180.77694,3424,1771,5.023364486,21.81372549,19,68.19509346,71.06796117,28.93203883,20.77922078,12.76115189,3.867403315,2.762430939,0,92.12707182,36114,82100,742,5.4,9.914320685,58.54532426,3750,1697,18.79551821,5.866666667,10.64935065,45.06666667,48.07566862,51.92433138,24.63170301,9.664113141,1.174934726,8.942558747,0,88.5770235,34913,74700,1027,5.7,11.92922374,60.45548654
39,35,161300,41.4776218,-81.7973026,0.802121,30358.63783,2836,1411,7.651622003,23.30747532,19.63746224,86.56558533,53.03612606,46.96387394,44.93267186,7.79588944,3.647416413,0.759878419,0.759878419,91.18541033,50030,130800,691,5.7,7.147766323,62.85097192,2820,1500,13.73038516,5.177304965,8.925869894,90.07092199,54.31578947,45.68421053,40.26666667,5,0.649350649,1.298701299,0,89.82683983,56928,172300,790,5.7,5.693235097,66.00353669
39,35,140400,41.5262871,-81.5448455,1.156529,37849.87636,2615,1438,2.332695985,8.45124283,3.984063745,37.208413,64.4295302,35.5704698,31.22392211,17.10709318,6.005459509,0.272975432,0.454959054,90.35486806,55227,98200,839,6.1,7.337180544,56.65576833,3504,1472,14.7260274,7.420091324,15.55555556,40.06849315,71.02601156,28.97398844,19.1576087,5.97826087,3.121516165,0,1.895206243,89.7993311,66484,102200,843,6.7,8.345679012,73.21041215
39,35,141100,41.5082896,-81.5838997,1.079362,24057.26966,4186,2708,18.53798376,28.4519828,12.92834891,63.06736742,29.25252525,70.74747475,78.39734121,8.604135894,6.826849733,14.64530892,2.669717773,73.9511823,40291,146100,816,4.3,4.785714286,69.5479384,3736,2613,27.2751606,20.4764454,7.407407407,67.69271949,23.25581395,76.74418605,75.88978186,12.78224263,2.20625962,10.46690611,7.38840431,69.11236532,51422,192200,940,4.8,7.876230661,61.52293049
39,143,960800,41.3890385,-83.0167364,145.263598,347322.5304,3568,1702,1.149103139,7.231990925,4.545454545,94.84304933,84.7871598,15.2128402,8.225616921,15.80493537,0,2.337514253,0,94.07069555,58598,121000,678,6.3,4.516806723,63.91406512,3543,1610,17.09595245,3.27406153,14.09135083,78.06943268,83.84442782,16.15557218,2.173913043,16.95652174,0,3.102189781,0.729927007,93.85644769,71815,137100,984,6.7,3.381924198,58.57240437
39,3,13100,40.738817,-84.1421507,1.510795,422822.4287,2347,1136,0.852151683,13.76224968,6.542056075,83.85172561,65.27237354,34.72762646,17.3415493,9.507042254,1.084236864,0,0,98.91576314,53750,87400,636,5.9,10.66471877,72.62599469,2581,1079,4.417513683,1.433552886,3.265940902,80.47268501,75.99629286,24.00370714,11.39944393,0,0.157728707,5.835962145,0,87.06624606,57083,101700,700,5.9,3.893294881,68.90213612
39,3,13200,40.7363542,-84.1316868,1.045376,420810.8725,1914,810,0.574712644,19.54022989,14.86486486,60.5015674,59.67523681,40.32476319,23.95061728,8.765432099,0.801832761,0,1.145475372,93.92898053,49241,96400,646,6.1,12.63157895,70.4652731,2081,759,6.82364248,3.123498318,2.558635394,69.82220086,55.72755418,44.27244582,28.19499341,14.88801054,0.100704935,1.611278953,0,94.1591138,67500,117100,816,6.6,0.693069307,69.99306999
39,3,13300,40.733739,-84.1216379,0.879197,418664.2929,1308,610,0,16.22276029,15.10791367,53.13455657,43.20175439,56.79824561,32.45901639,25.24590164,0,2.81030445,0,88.05620609,31037,57100,634,5.8,20.10398614,56.79133858,1241,531,19.05172414,0,10.88709677,58.5012087,29.05759162,70.94240838,53.8606403,28.06026365,3.628117914,0.680272109,0,86.62131519,48611,97500,804,5.3,15.19230769,51.8444666
39,3,13600,40.7262946,-84.088104,1.411751,408320.806,1290,534,0.465116279,44.72868217,41.47909968,48.8372093,42.19512195,57.80487805,18.16479401,23.22097378,0,0,0,99.28571429,22500,34400,606,5.6,13.243762,55.72192513,1162,501,31.15044248,0,24.11067194,49.39759036,43.0952381,56.9047619,7.385229541,16.16766467,1.226993865,10.73619632,0,83.12883436,34643,40500,735,5.7,23.7020316,51.15473441
39,3,13800,40.7131287,-84.0934238,6.609791,403198.4065,2827,1409,0.176865936,35.97453131,24.36305732,34.98408207,44.99105546,55.00894454,30.80198722,20.65294535,3.165182987,0,0,96.34025717,26842,44400,559,5.1,20.70552147,61.80094787,2450,1550,28.21252059,0.612244898,30.13888889,32.16326531,39.94197292,60.05802708,19.74193548,33.29032258,3.249097473,5.054151625,0,90.49338147,30566,60100,647,5.6,17.27447217,59.27189989
39,119,911800,39.951345,-82.0139396,2.647225,273007.8658,2935,1537,0.749574106,22.18284904,15.68154403,85.68994889,49.44620253,50.55379747,36.30448926,17.76187378,0,4.750957854,0,88.96551724,30921,85400,565,5.2,4.816678648,61.14285714,3542,1685,17.37373737,0,13.35540839,80.94297007,49.04831625,50.95168375,35.07418398,18.93175074,0,4.226156482,0,94.00342661,40789,99800,643,5.2,7.606490872,72.87509239
39,3,10200,40.8652862,-84.003472,180.861495,396992.0598,4105,1574,0.803897686,7.675111773,5.598621878,98.87941535,86.98264352,13.01735648,0.635324015,4.828462516,0,0.788565796,0,93.88861508,52173,111000,738,6.4,3.884826325,67.07541386,4151,1535,5.143277002,0.554083353,2.664129401,97.49457962,89.46648427,10.53351573,1.042345277,4.755700326,0,1.477377655,0,91.8744229,78412,125300,826,6.6,1.872492198,69.07914998
39,3,11500,40.695518,-83.9280532,93.214154,349345.9459,2748,1027,0.873362445,15.73734409,14.59667093,96.50655022,85.0996852,14.9003148,0.486854917,7.205452775,0,0.584225901,0,95.81304771,45542,105400,638,6,11.49606299,62.07233627,2724,1082,4.919236417,0.293685756,2.988505747,96.87958884,88.16682832,11.83317168,0.924214418,4.71349353,0,0,0.309597523,93.57585139,67992,143200,598,6.5,5.610795455,62.63345196
39,3,13400,40.7282394,-84.1114506,2.073208,413288.6481,2457,1292,0.651200651,61.27973749,63.56275304,62.35246235,20.39800995,79.60199005,46.82662539,22.21362229,0,2.492211838,0.934579439,95.3271028,16523,36800,530,5.5,14.2118863,47.48466258,2589,1011,43.02865995,0.811123986,33.12757202,54.65430668,32.84424379,67.15575621,32.04747774,12.36399604,1.800554017,2.908587258,0,89.88919668,26087,38900,674,5.8,13.01907969,51.44341801
39,3,11600,40.6751135,-84.0414253,83.47101,372267.6619,2768,1299,0.867052023,7.34859675,0,96.56791908,83.5016835,16.4983165,9.930715935,8.545034642,0,0,0,96.75438596,38429,98400,521,5.4,11.7151608,57.43183817,2826,1235,10.42722665,0.353857042,3.29153605,94.19674452,75.91436218,24.08563782,18.21862348,9.230769231,0,0,0,91.51565074,57315,144800,394,5.7,3.548895899,53.93449596
