state,county,tract,intptlat,intptlon,alandsqkm,dist_to_rail,dist_to_bigcity,population15,unitstot15,natpctfor15,povpctind15,povpctfam15,racpctwhi15,tenpctown15,tenpctren15,unitpct2pl15,occpctvac15,compcttra15,compctwlk15,compctbic15,compctdrv15,medhhinc15,medhhval15,medgrossrent15,medrooms15,unemprate15,labpartrate15,population21,unitstot21,povpctind21,natpctfor21,povpctfam21,racpctwhi21,tenpctown21,tenpctren21,unitpct2pl21,occpctvac21,compcttra21,compctwlk21,compctbic21,compctdrv21,medhhinc21,medhhval21,medgrossrent21,medrooms21,unemprate21,labpartrate21,density_population15,density_population21,density_unitstot15,density_unitstot21,change_population,change_unit,change_medhhinc,change_medhhval,change_medgrossrent,tracts_shrank_population,tracts_grew_population,added_100_units,lost_100_units
34,3,41302,40.8447259,-73.9877415,0.741545,20423.9961,40504.52508,4648,1845,62.09122203,12.30636833,12.06349206,32.8313253,38.69288606,61.30711394,71.59891599,6.287262873,10.40685225,3.982869379,1.584582441,77.68736617,66982,484700,1569,5.2,11.64794007,65.1378385,4051,1665,8.68921254,58.13379412,5.277525023,32.46112071,45.40880503,54.59119497,70.99099099,4.504504505,14.65478842,1.247216036,0.0,75.81291759,77266,584100,2113,5.0,3.127641589,65.4676259,6267.994524944542,5462.918636090864,2488.048601231213,2245.312152330607,-597,-180,10284,99400,544,1,0,0,1
34,3,6202,40.8268422,-73.9809038,0.33114,18867.79872,34863.96242,4686,2506,43.46991037,9.304310713,4.127443881,61.22492531,72.04444444,27.95555556,91.73982442,10.21548284,25.10955302,1.489921122,0.0,60.29798422,77880,388200,1685,4.2,8.644400786,62.54608012,4708,2372,2.336448598,50.63721325,1.110288675,56.58453696,66.21047664,33.78952336,79.55311973,10.66610455,20.12738854,9.554140127,0.0,51.84713376,120219,500700,2386,4.4,1.208837015,55.84264432,14151.114332306577,14217.55148879628,7567.796098326992,7163.133417889714,22,-134,42339,112500,701,0,1,0,1
34,31,223801,40.90034,-74.2060362,1.505971,8263.371085,83366.3986,2577,1024,21.45906092,6.674427629,5.555555556,81.76173846,79.66850829,20.33149171,25.9765625,11.62109375,0.92879257,3.86996904,0.0,90.78947368,71116,317700,1418,5.8,4.758522727,69.7029703,2894,974,3.90463027,20.0414651,1.963190184,88.25155494,71.35523614,28.64476386,24.53798768,0.0,5.962059621,4.403794038,0.0,86.38211382,95957,326100,1781,5.7,5.882352941,68.37826273,1711.1883296557503,1921.6837508823212,679.9599726687965,646.7588021283278,317,-50,24841,8400,363,0,1,0,0
34,23,7402,40.464969,-74.2607263,4.271701,2980.89568,112345.583,4654,1935,15.62097121,6.178386879,3.813559322,80.01718951,86.34831461,13.65168539,23.30749354,8.010335917,7.966101695,2.627118644,0.0,82.33050847,73529,269100,1614,6.0,9.352517986,64.93730022,5261,2304,5.170119749,15.9285307,5.524419536,74.47253374,70.99778271,29.00221729,31.85763889,2.126736111,5.086541858,0.317908866,0.0,89.72094666,83608,318600,1780,5.6,6.562193928,70.38143382,1089.4957301552706,1231.5936906632744,452.98114264083557,539.3635930979251,607,369,10079,49500,166,0,1,1,0
34,23,7600,40.4808128,-74.2747684,1.746799,93.33258416,111845.3006,5530,2547,17.41410488,7.902350814,5.322128852,92.06148282,62.26933647,37.73066353,31.60581076,0.0,9.503154574,1.53785489,0.0,86.47476341,59129,270200,1129,5.8,9.774696707,62.2437972,6135,2738,6.454767726,16.98451508,4.036112586,68.57375713,50.79787234,49.20212766,41.63623083,3.871439007,10.42317523,0.908832718,0.0,78.58562908,102848,329400,1550,5.6,5.274206245,71.07422604,3165.7906834157793,3512.1384887442687,1458.095636647376,1567.4384975031471,605,191,43719,59200,421,0,1,1,0
34,23,8501,40.4075572,-74.5337492,9.761296,21478.72553,179448.7105,5674,2350,41.8752203,5.910458326,3.895313451,35.30137469,17.98990363,82.01009637,65.91489362,7.276595745,3.524709302,0.290697674,0.0,94.9127907,72321,314400,1406,4.3,11.98748044,74.33690088,4991,2187,5.329593268,56.18112603,5.409582689,24.64435985,13.35254563,86.64745437,76.86328304,4.801097394,3.406593407,1.245421245,0.0,78.68131868,85677,415700,1702,3.8,6.44276902,77.09379128,581.2752732833837,511.305056213847,240.74672051743948,224.04811820069796,-683,-163,13356,101300,296,1,0,0,1
34,15,501212,39.7346093,-75.0749349,2.809465,40294.4273,81293.96148,3547,1400,8.852551452,4.394669691,5.561277034,77.86862137,76.80525164,23.19474836,15.42857143,2.071428571,4.828973843,0.100603622,0.0,88.93360161,71619,151800,1349,6.7,8.792710706,74.080324,3871,1427,5.931105931,5.5799535,4.051565378,75.45853785,86.76035503,13.23964497,6.306937631,5.255781359,4.337349398,0.048192771,0.0,85.4939759,88640,166100,1671,6.4,4.504906334,72.60362694,1262.5179527062983,1377.8424005994025,498.3155155874873,507.925886245246,324,27,17021,14300,322,0,1,0,0
34,23,8504,40.3742162,-74.5740565,14.097123,12779.7902,196733.7752,6278,2481,33.64128703,1.285966886,1.070234114,56.05288308,80.47945205,19.52054795,31.96291818,5.844417574,11.39912555,0.780762024,0.499687695,84.29106808,108897,426500,1459,6.4,4.885226604,64.58848128,6879,3129,6.702845409,39.84590784,8.174097665,42.04099433,84.07664354,15.92335646,33.23745606,3.259827421,5.524006195,0.0,0.0,74.1094476,106582,430500,1666,6.0,2.227227227,68.95599655,445.33909507634996,487.97190745941566,175.9933569424059,221.9601829394551,601,648,-2315,4000,207,0,1,1,0
34,23,8602,40.3431115,-74.5772387,7.92008,8683.146169,204782.1114,5493,2203,47.98834881,2.348443474,0.689655172,38.1576552,52.2022022,47.7977978,61.6432138,9.30549251,10.47063116,1.386355345,0.0,82.99890551,101158,561700,1497,4.4,5.006811989,71.74975562,5890,2348,1.273344652,55.34804754,1.488981537,28.13242784,58.28970332,41.71029668,49.74446337,2.385008518,4.79930192,0.465386853,0.0,63.49621873,131231,737600,1700,5.6,5.495103373,74.322685,693.5536004686821,743.679356774174,278.15375602266647,296.46165190250605,397,145,30073,175900,203,0,1,1,0
34,23,4900,40.5072909,-74.2663979,0.586203,0.0,108098.0843,5197,2025,48.06619203,25.58184639,24.42553191,73.48470271,14.52513966,85.47486034,83.90123457,2.765432099,6.486980356,10.18730014,1.187756967,78.02649612,31314,237000,1126,4.0,6.783187682,58.83937316,5948,2384,23.52740892,54.74108944,18.13559322,55.7330195,25.44229149,74.55770851,77.72651007,0.419463087,6.656749721,6.582372629,0.0,75.41837114,45577,327500,1284,4.2,8.372721134,61.94061062,8865.529517931502,10146.655680711288,3454.4347265367114,4066.8505620066767,751,359,14263,90500,158,0,1,1,0
34,15,501609,39.6922525,-75.0480309,21.142853,42830.99341,91665.9778,5856,1958,7.821038251,3.364071038,1.418918919,69.94535519,85.76086957,14.23913043,8.426966292,6.026557712,3.961060759,1.174890903,0.0,91.64149043,110888,310900,679,8.1,9.574146783,77.2875817,5859,1895,11.67495285,2.713773682,10.1201771,67.72486772,84.85875706,15.14124294,9.81530343,6.596306069,0.956090652,0.0,0.0,88.66855524,139688,330300,682,10.0,4.711055276,73.7549224,276.97302724471484,277.11491916440986,92.60812625429502,89.6283959406992,3,-63,28800,19400,3,0,1,0,0
34,15,502001,39.747393,-75.2461411,17.393966,65078.32993,72706.70322,5422,1736,4.979712283,2.489856142,1.388888889,94.13500553,84.41943128,15.58056872,12.38479263,2.764976959,1.638733706,4.543761639,0.0,89.83240223,141000,360600,816,9.0,4.388714734,73.72881356,6951,2149,2.632714717,5.826499784,2.258610954,88.9943893,89.8217636,10.1782364,8.701721731,0.791065612,1.526929484,1.554691838,0.0,80.20544142,166239,391800,943,10.0,2.241793435,73.02670045,311.7172932268581,399.6213399520271,99.80472538580334,123.54859150581301,1529,413,25239,31200,127,0,1,1,0
34,7,602000,39.9046814,-75.1051141,1.754176,3496.750145,21828.57964,6358,2771,9.625668449,36.2063542,34.14190418,16.87637622,43.1372549,56.8627451,31.03572717,15.33742331,14.62612983,6.984387839,0.0,74.19884963,32525,75300,955,4.9,18.55146125,72.81980106,5507,2620,30.0872093,7.82640276,27.8343949,13.94588705,47.81553398,52.18446602,18.28244275,21.3740458,11.05797968,1.73341303,1.673640167,74.59653317,38696,73000,1098,5.4,19.73684211,58.57418112,3624.4937794155207,3139.3657192892847,1579.6590535955343,1493.5787515049801,-851,-151,6171,-2300,143,1,0,0,1
34,7,602503,39.9388155,-75.0762074,1.044735,4760.223256,22051.48442,2491,870,13.20754717,11.24046568,11.30434783,28.66318747,86.65768194,13.34231806,3.563218391,14.71264368,12.29183188,1.030927835,0.0,84.85329104,54306,138200,1245,5.8,9.5371669,69.32425863,2499,859,15.48619448,22.44897959,14.98422713,20.92837135,84.41717791,15.58282209,8.381839348,5.122235157,4.807692308,0.865384615,0.0,88.07692308,67250,165000,1507,6.2,10.45029737,60.70139247,2384.336697822893,2391.9941420551622,832.7470602593003,822.2180744399298,8,-11,12944,26800,262,0,1,0,0
34,7,602601,39.9348923,-75.0642525,1.471653,5083.487321,26784.96166,2880,990,19.65277778,4.69352014,1.226158038,52.63888889,89.63133641,10.36866359,3.333333333,12.32323232,9.351988218,0.0,0.0,89.02798233,68828,174800,1321,6.8,8.684381076,66.68107174,2874,969,10.8126962,16.24913013,8.309037901,38.06541406,85.91703057,14.08296943,3.199174407,5.469556244,6.688417618,0.081566069,0.0,88.41761827,69688,171200,1172,6.9,8.040935673,61.26287506,1956.983065980907,1952.9060179267801,672.7129289309368,658.4432607414927,-6,-21,860,-3600,-149,1,0,0,0
34,7,602602,39.9429056,-75.0646011,0.665487,5827.890319,25850.92354,2823,1087,17.03861141,6.907545165,8.011869436,40.52426497,79.34322034,20.65677966,10.67157314,13.15547378,6.86755431,0.280308339,0.0,90.88997898,64030,160500,462,6.6,7.273877293,72.02733485,3296,1117,26.42597087,10.22451456,25.80645161,26.42597087,62.82173499,37.17826501,23.45568487,6.087735004,1.960784314,0.0,0.0,88.81626725,65777,169500,1301,6.0,8.905380334,66.40657084,4242.006230024027,4952.7639157489175,1633.3902841077286,1678.4700527583557,473,30,1747,9000,839,0,1,0,0
34,27,44502,40.8939349,-74.5349669,2.953877,3847.541788,155793.5131,4531,1541,26.32972854,3.619510042,2.629272568,72.12535864,71.10027855,28.89972145,28.55288774,6.8137573,2.187371028,0.495253818,0.0,94.51093686,100172,340100,1598,6.4,9.134615385,76.12612613,4183,1390,9.538608654,21.10925173,6.268081003,71.86229978,79.90970655,20.09029345,11.51079137,4.388489209,0.532945736,1.986434109,0.0,85.1744186,119375,373600,1905,7.1,7.076101469,66.01057579,1533.9162734264155,1416.1050036951438,521.6872605054307,470.5680026622639,-348,-151,19203,33500,307,1,0,0,1
34,27,44702,40.9557881,-74.5810455,33.753464,10069.20781,174170.4774,6019,2375,12.80943678,7.155932768,3.147077714,87.42315999,89.21568627,10.78431373,5.305263158,9.810526316,4.83546004,1.981195433,0.0,90.89993284,95806,351200,1429,7.0,6.380405201,71.45635264,5706,2330,4.784437434,21.22327375,2.493606138,74.30774623,89.10989557,10.89010443,8.454935622,13.69098712,4.125736739,0.163719712,0.0,87.26260642,121321,398100,1579,6.4,4.138145613,69.44684529,178.32243825404112,169.04931594576485,70.36314850529119,69.0299520072962,-313,-45,25515,46900,150,1,0,0,0
34,27,44800,40.8843839,-74.551736,2.139318,0.0,160708.1811,7217,2176,49.68823611,10.89797053,5.859117841,44.20119163,48.46964375,51.53035625,34.78860294,8.409926471,4.632152589,4.235818677,1.610106515,79.51449096,63992,247200,1294,5.7,8.485783557,78.00894085,7660,2256,10.86841409,49.77806789,8.034682081,53.10704961,41.42066421,58.57933579,41.62234043,3.90070922,5.692747596,2.521445282,0.0,80.97218612,64862,270500,1831,5.3,10.13953488,73.87046899,3373.5050142148107,3580.5803531779757,1017.1465859680516,1054.5416810404065,443,80,870,23300,537,0,1,0,0
34,23,902,40.5918278,-74.4028722,2.58935,7615.641725,119638.1417,4694,1734,18.8112484,4.686834256,2.013422819,75.45803153,80.44890727,19.55109273,13.0911188,2.364475202,3.242542153,0.864677907,0.389105058,92.34760052,64938,310200,1091,6.1,10.42780749,65.56473829,4405,1765,4.994324631,9.557321226,2.442996743,71.96367764,88.4751773,11.5248227,10.08498584,4.135977337,0.601202405,0.0,0.961923848,87.21442886,87308,343800,1195,6.3,3.995476819,71.22147651,1812.8101647131518,1701.1991426419759,669.6661324270569,681.6382489814046,-289,31,22370,33600,104,1,0,0,0
34,27,45704,40.843748,-74.5574707,11.004485,9981.655265,153565.2599,5306,1832,11.70373162,2.826988315,2.727272727,89.4270637,94.20697413,5.793025872,4.148471616,2.947598253,4.682410423,0.0,0.0,86.92996743,151574,539300,1478,8.4,3.238242097,63.92311483,5098,1752,0.843468027,13.24048647,1.033591731,87.32836406,96.63242009,3.367579909,1.655251142,0.0,3.028009084,0.340651022,0.0,74.71612415,196250,578900,3100,10.0,2.656137832,70.58525462,482.1670437099055,463.2656594106857,166.47757709697453,159.2078139049669,-208,-80,44676,39600,1622,1,0,0,0
34,27,45804,40.7615037,-74.5651669,46.06039,6040.605667,152679.9529,5885,1979,12.93118097,5.879354291,3.591331269,90.89209856,92.89050337,7.109496627,1.162203133,2.627589692,2.676787855,1.078705553,0.958849381,78.74550539,170160,862100,1726,9.0,4.567396955,60.50325769,5998,2096,2.417472491,9.103034345,2.028795812,86.54551517,96.9563083,3.043691703,5.438931298,2.814885496,2.72132277,0.516706855,0.0,70.96107475,219135,899000,1487,10.0,3.126017584,65.10493958,127.76704669673879,130.22034767834143,42.9653331202797,45.50547661450544,113,117,48975,36900,-239,0,1,1,0
34,27,46400,40.7672898,-74.597766,15.36002,13274.89242,159297.4573,5016,1737,5.043859649,3.08111507,1.212121212,96.1323764,87.19008264,12.80991736,8.29015544,2.475532527,3.45971564,2.843601896,0.0,86.20853081,129853,611400,1955,7.9,5.026929982,58.64701237,4976,1809,1.559207754,11.89710611,0.0,90.35369775,85.96691386,14.03308614,7.904919845,3.095632946,3.968600087,0.915830789,0.0,78.71783689,179543,670600,1894,7.9,3.486464315,61.1334002,326.5620747889651,323.957911513136,113.08579025287727,117.77328414936959,-40,72,49690,59200,-61,1,0,0,0
34,27,40101,40.9351049,-74.3093798,7.575228,0.0,105760.2852,4237,1534,16.28510739,1.581307529,0.853242321,90.27613878,68.0,32.0,33.18122555,5.475880052,3.092783505,3.221649485,0.0,91.2371134,93661,375400,1461,6.4,4.079159935,72.93078056,4357,1712,2.754188662,18.77438605,1.309328969,81.13380767,58.34371108,41.65628892,38.84345794,6.191588785,2.793539939,1.745962462,0.0,88.43299869,107574,412800,1532,5.9,12.38636364,74.51312447,559.323098921907,575.1642062786757,202.5021557106928,225.99979828989964,120,178,13913,37400,71,0,1,1,0
34,23,2401,40.597171,-74.3065533,2.733247,6529.94866,95343.39129,5268,1862,16.15413819,3.113135915,2.708481825,75.15186029,92.99221357,7.007786429,3.598281418,3.437164339,8.692394155,0.0,0.0,86.28699888,97000,318100,1466,6.8,6.737346101,70.4238921,5878,2080,12.58931609,21.72507656,7.430875576,66.11092208,87.03612073,12.96387927,5.432692308,2.836538462,2.954625396,0.0,0.0,85.43791769,97898,365800,1929,6.7,4.558871761,64.33846803,1927.377950108424,2150.5557309676,681.2410294422714,760.9996462083376,610,218,898,47700,463,0,1,1,0
34,23,2500,40.5770602,-74.3282202,2.442039,24.78508239,102767.2564,7527,2154,51.00305567,4.565419939,3.040173724,29.54696426,81.22332859,18.77667141,9.842154132,2.08913649,11.08753316,6.339522546,0.0,79.20424403,77475,295900,1545,6.1,7.469765236,67.63432237,6032,2301,2.834880637,53.08355438,1.334074486,20.78912467,85.98901099,14.01098901,6.996957844,5.084745763,15.21075137,2.199144777,0.0,72.44960293,101923,343600,2111,6.1,4.186980212,69.65641231,3082.2603570213255,2470.067021861649,882.0497952735399,942.2453941153275,-1495,147,24448,47700,566,1,0,1,0
34,23,2603,40.5660353,-74.3153599,1.900998,726.4160489,103470.4068,5273,2084,41.66508629,6.410013275,6.55957162,36.63948416,49.4224008,50.5775992,60.07677543,4.462571977,17.84820684,3.169307756,0.0,77.18932444,85725,309300,1560,4.5,7.366151635,66.48351648,4560,1955,7.346491228,56.27192982,9.455128205,22.87280702,47.65323026,52.34676974,58.00511509,7.3657289,32.96751536,3.950834065,0.0,43.15188762,109125,386300,1887,4.6,3.942505133,62.59640103,2773.806179701399,2398.7400302367496,1096.2662769766196,1028.4071840159747,-713,-129,23400,77000,327,1,0,0,1
34,23,2604,40.5710093,-74.3052822,3.171748,2908.50879,99356.72791,6237,2212,38.54417188,8.273208273,7.768268598,54.5294212,88.93783651,11.06216349,18.76130199,7.640144665,16.73993913,0.371998647,0.0,80.41934393,84806,287900,1715,6.2,8.843740663,62.1772246,6773,2439,5.389044736,35.31669866,4.729344729,49.99261775,92.14945424,7.85054576,17.38417384,2.33702337,7.144983626,0.0,0.0,79.45817208,96276,297500,2140,6.0,3.20441989,65.11962583,1966.4235620232125,2135.4155500373927,697.4072341182213,768.9766021764655,536,227,11470,9600,425,0,1,1,0
34,23,2605,40.5835282,-74.2976251,1.278629,4684.97127,95404.40374,2699,1054,25.86143016,1.815487217,1.608187135,71.91552427,61.8697479,38.1302521,33.4914611,9.677419355,6.216931217,4.365079365,0.0,87.76455026,71786,316800,1174,5.8,6.055045872,72.02643172,2646,1073,3.741496599,32.38851096,3.288490284,62.6984127,73.9047619,26.0952381,36.81267474,2.143522833,3.82848392,0.0,0.0,88.97396631,98326,363800,1481,5.6,2.762430939,65.31348669,2110.854673247674,2069.4040257181714,824.3204244546307,839.1800905501126,-53,19,26540,47000,307,1,0,0,0
34,23,6204,40.4382986,-74.5192281,1.17001,17937.65424,176755.6585,1741,767,42.79149914,3.56117174,2.460850112,37.7369328,46.80851064,53.19148936,49.67405476,1.955671447,8.826479438,0.0,0.0,87.86359077,80962,324600,1430,4.7,3.547459252,72.98810357,1587,700,5.482041588,51.92186515,2.558635394,34.90863264,51.96374622,48.03625378,52.57142857,5.428571429,5.088757396,0.0,0.0,78.57988166,93194,342900,1708,4.9,5.921052632,70.53364269,1488.0214699019666,1356.3986632592885,655.549952564508,598.2854847394467,-154,-67,12232,18300,278,1,0,0,0
34,23,2805,40.5672,-74.2795893,1.356258,1871.699187,95011.31311,2694,941,15.73867854,1.113585746,0.524246396,80.32665182,87.05752212,12.94247788,6.163655685,3.931987248,8.459869848,0.0,0.0,88.21402748,94500,311100,1864,6.5,5.482166446,68.38301716,2679,956,1.791713326,16.83463979,1.340482574,72.37775289,84.48883666,15.51116334,7.322175732,10.9832636,4.961020553,0.0,0.0,84.76257973,116433,346800,1881,6.9,2.719238613,67.32265446,1986.3477302991025,1975.2878877027822,693.8207922091519,704.8806348054721,-15,15,21933,35700,17,1,0,0,0
34,27,41706,40.8781184,-74.4007676,5.007743,3991.95338,120468.4207,5171,2627,46.83813576,6.787855347,6.478873239,50.89924579,17.07513057,82.92486943,83.17472402,5.253140464,4.98474059,3.526619193,0.0,86.57171923,60170,469300,1187,3.9,4.250698107,71.06945976,5664,2681,4.713804714,45.92161017,1.547116737,44.12076271,14.8721921,85.1278079,86.31107796,3.692651996,4.98132005,2.490660025,0.0,86.86176837,96799,604000,1562,3.8,6.689536878,75.32299742,1032.6009142242324,1131.0484583573877,524.5876236060836,535.3709245861859,493,54,36629,134700,375,0,1,0,0
34,7,608210,39.7852108,-75.0453259,4.835266,16227.64565,62686.1977,3835,1583,8.683181226,10.35472092,10.66252588,58.69621904,34.35582822,65.64417178,54.57991156,7.327858497,4.6812749,2.390438247,0.0,92.28087649,49020,218800,976,4.8,10.2771855,75.11210762,4080,1700,20.77603143,10.14705882,20.0,56.00490196,30.36363636,69.63636364,68.29411765,2.941176471,2.659574468,0.0,0.0,91.4893617,52500,250400,1133,4.8,2.321083172,69.51260504,793.1311328063441,843.8005272098784,327.3863320032445,351.583553004116,245,117,3480,31600,157,0,1,1,0
34,13,21701,40.8416707,-74.2736917,1.208839,14905.5603,83516.67044,3655,1636,15.23939808,5.253077975,2.828282828,86.89466484,54.50479233,45.49520767,54.09535452,4.339853301,8.351648352,0.43956044,0.0,86.26373626,73661,400700,1353,5.4,8.448616601,67.91946309,3965,1625,4.892812106,15.10718789,2.795311091,78.15889029,53.29949239,46.70050761,54.09230769,3.015384615,2.72517321,3.695150115,0.415704388,75.38106236,85833,459800,1797,5.6,4.993542833,75.52015605,3023.562277524137,3280.0066840993713,1353.3646747002704,1344.2650344669555,310,-11,12172,59100,444,0,1,0,0
34,13,21702,40.8355284,-74.2834421,1.842439,15620.59177,83510.21084,4247,2038,14.48080998,4.314452091,2.226935313,84.45961855,44.0088349,55.9911651,63.10107949,11.13837095,5.582761998,2.987267385,0.0,84.32908913,71420,425000,1279,4.5,8.155422716,62.7545552,4835,1988,9.602649007,20.47569804,6.141154904,71.52016546,45.79390116,54.20609884,60.21126761,4.325955734,9.563636364,3.709090909,0.0,70.4,111976,462400,1748,4.5,3.009097271,70.01469868,2305.0966680579386,2624.23884861317,1106.1424557339483,1079.0045152105442,588,-50,40556,37400,469,0,1,0,0
34,23,7703,40.3945763,-74.3659826,3.308142,35399.61972,153970.4517,3359,1053,19.14260196,1.875558202,0.76419214,88.44894314,91.15577889,8.844221106,0.854700855,5.508072175,8.198683423,0.0,0.777977259,81.74745661,102313,327600,1650,7.3,9.384941676,71.90240183,3543,1170,2.681343494,16.22918431,2.104208417,80.21450748,94.44444444,5.555555556,3.418803419,0.0,10.26147015,0.641341885,0.0,73.3103108,130893,360000,2214,7.2,6.366530241,71.98036007,1015.3735843261867,1070.993929522977,318.30556245771794,353.67284717524217,184,117,28580,32400,564,0,1,1,0
34,23,7704,40.3953635,-74.3540091,1.896495,34603.84334,154266.0568,2770,963,11.55234657,2.274368231,2.435723951,85.5234657,86.55913978,13.44086022,11.21495327,3.426791277,4.598540146,0.437956204,0.0,87.81021898,99063,317700,760,6.8,3.551532033,62.68005238,2868,1044,4.358437936,7.60111576,1.767676768,87.06415621,88.30409357,11.69590643,11.87739464,1.724137931,4.462934947,0.0,0.0,90.92284418,88088,342100,928,6.7,8.520790729,62.66552755,1460.5891394388068,1512.263412242057,507.7788235666321,550.4891919040124,98,81,-10975,24400,168,0,1,0,0
34,13,23100,40.7349696,-74.2058432,0.478035,5513.170567,56713.87686,2379,939,13.70323665,37.66510439,30.98859316,5.716687684,22.73972603,77.26027397,59.63791267,22.25772098,29.10360885,0.931315483,0.0,66.47264261,28448,261400,1009,4.8,22.72340426,65.97417181,2390,985,14.56066946,19.87447699,8.805970149,5.648535565,30.77816492,69.22183508,55.53299492,12.58883249,4.842105263,17.05263158,0.0,73.36842105,52729,353500,1326,5.0,10.82802548,58.39532412,4976.623050613449,4999.633918018555,1964.2913175813487,2060.51858127543,11,46,24281,92100,317,0,1,0,0
34,13,23200,40.7187885,-74.1936395,0.524192,3088.521712,52709.16829,3307,1328,14.39371031,48.33535109,38.76712329,15.42183248,12.39669421,87.60330579,77.93674699,17.99698795,30.99219621,0.11148272,0.0,66.33221851,22231,195600,802,4.8,23.56739306,54.70198675,4172,1818,41.14382239,12.32023011,35.64231738,4.626078619,11.75406872,88.24593128,80.74807481,8.745874587,42.64957265,15.21367521,0.0,40.17094017,28047,163300,796,4.1,16.4983165,58.83129746,6308.757096636347,7958.915817105183,2533.422867956779,3468.1948598986633,865,490,5816,-32300,-6,0,1,1,0
34,23,7801,40.4154646,-74.3262613,14.573178,15407.91835,133937.8499,3211,1558,27.3435067,3.301152289,2.818627451,68.2653379,23.37917485,76.62082515,76.57252888,1.989730424,9.820126398,0.777831794,0.0,85.80456976,63616,308500,1165,3.7,6.379155436,79.67072298,2965,1649,8.735244519,19.49409781,4.316546763,66.37436762,19.68944099,80.31055901,77.86537295,2.365069739,12.96691569,0.0,0.0,75.66702241,74500,339200,1389,3.6,4.662457504,77.84499055,220.336291782067,203.455965473008,106.90873329070708,113.15308164080614,-246,91,10884,30700,224,1,0,0,0
34,23,9200,40.4892405,-74.31054,9.411228,4332.400731,114565.4121,4277,1722,16.85761047,2.928086203,0.367309458,77.81155015,80.61780739,19.38219261,10.91753775,4.12311266,7.775175644,0.0,0.0,89.83606557,84023,263800,1591,5.9,7.959782153,68.16105083,4199,1677,7.144558228,29.10216718,6.666666667,61.72898309,76.35919365,23.64080635,13.83422779,2.385211688,6.045678459,2.149574563,0.0,84.81862965,95022,285900,1636,5.7,6.018518519,65.89018303,454.4571654198581,446.16919279821934,182.97293403156317,178.1914113652331,-78,-45,10999,22100,45,1,0,0,0
34,23,9400,40.4538994,-74.411108,5.993111,11075.30828,147582.1357,5193,2194,45.56133256,10.78374735,10.55900621,60.69709224,55.47808765,44.52191235,58.38650866,8.477666363,13.13974592,1.08892922,0.0,80.43557169,82619,304000,1183,4.1,7.418019739,74.4842305,6146,2548,7.956394403,33.95704523,8.287671233,56.71981777,55.83409298,44.16590702,62.79434851,13.89324961,11.99873698,2.431323019,0.252604989,70.88727502,104605,396400,1756,4.4,3.246359223,70.44240222,866.4948805386719,1025.5107906394526,366.0869955520597,425.1548152537138,953,354,21986,92400,573,0,1,1,0
34,23,6001,40.48164,-74.4054104,1.932515,9146.796971,140699.5787,2302,892,23.2406603,2.317128578,0.0,63.24934839,40.44811321,59.55188679,50.56053812,4.932735426,5.913978495,2.956989247,0.0,85.5734767,74773,276500,1345,4.9,9.198113208,69.1680261,2528,899,5.039239983,23.0221519,4.832713755,59.81012658,52.75862069,47.24137931,44.49388209,3.225806452,5.524475524,0.699300699,0.0,82.58741259,100500,288600,1423,4.8,3.145917001,74.25447316,1191.1938587798802,1308.1399109450638,461.57468376700825,465.1969066216821,226,7,25727,12100,78,0,1,0,0
34,23,1505,40.5311634,-74.3996775,1.732119,131.3825598,130515.6634,2143,800,53.38310779,0.746616892,0.0,7.419505366,48.37398374,51.62601626,42.0,7.75,32.66932271,0.0,0.0,62.84860558,112500,287400,1737,4.9,10.32090199,71.21680049,2053,739,2.435460302,68.14417925,1.145662848,4.773502192,39.58944282,60.41055718,47.09066306,7.713125846,22.68408551,0.950118765,0.0,55.81947743,125625,333800,2036,4.9,9.854771784,62.67880364,1237.2129166645018,1185.2534381298283,461.86203141931935,426.64505152359624,-90,-61,13125,46400,299,1,0,0,0
34,7,611300,39.7902351,-75.0706495,4.99898,19195.01392,60466.86329,4455,1541,3.973063973,11.43695015,8.586387435,90.97643098,75.30077849,24.69922151,11.48604802,8.306294614,1.652502361,1.510859301,0.0,95.70349386,55972,171400,1174,6.1,7.489177489,62.5846654,4393,1551,5.844155844,6.669701798,4.609595484,86.88823128,79.25824176,20.74175824,15.53836235,6.125080593,0.769625449,1.693175988,0.0,91.94458697,77731,188500,1200,6.6,3.377386197,56.12637363,891.1818010874217,878.779270971278,308.26288562866824,310.2632937119172,-62,10,21759,17100,26,1,0,0,0
34,23,1506,40.5195627,-74.4192676,3.521268,20.46718252,134234.105,5933,1899,67.43637283,8.094733121,5.79987253,13.85471094,20.09750813,79.90249187,72.72248552,2.790942601,23.98327632,1.064234132,0.0,69.17521855,90522,338500,1552,3.9,6.819763396,64.20911528,6653,2103,12.78488917,55.19314595,6.238185255,10.20592214,11.33540373,88.66459627,81.78792202,8.131241084,18.29878485,0.714796283,0.321658327,65.47533953,110700,370900,1838,4.0,9.394904459,66.99381267,1684.9044151141009,1889.3762133413304,539.2943678243179,597.2280439886995,720,204,20178,32400,286,0,1,1,0
